,UserOwner,AlbumName,SongReleaseDate,ArtistName,SongIsExplicit,SongName,PlaylistName,artist,title,lyric,negative,neutral,positive,compound
434,,Another Level (ft. Lovespeake),2021-06-18,Timmy Trumpet,False,Another Level (ft. Lovespeake),Beast Mode,,,,,,,
435,,Silver Lining,2021-02-05,Andrew Rayel,False,Silver Lining,Beast Mode,,,,,,,
436,,Kids (feat. MKLA),2020-08-14,KSHMR,False,Kids (feat. MKLA),Beast Mode,,,,,,,
437,,Your Love (9PM),2021-01-15,ATB,False,Your Love (9PM),Beast Mode,,,,,,,
438,,CTRL + ALT + DEL,2021-09-17,Rêve,False,CTRL + ALT + DEL,Beast Mode,,,,,,,
439,,Spicy (feat. Post Malone),2020-10-21,Ty Dolla $ign,True,Spicy (feat. Post Malone),Beast Mode,,,,,,,
440,,Tears For Later,2021-07-30,Don Diablo,False,Tears For Later,Beast Mode,,,,,,,
441,,Call Me (with R3HAB & Timmy Trumpet),2022-01-14,Gabry Ponte,False,Call Me (with R3HAB & Timmy Trumpet),Beast Mode,,,,,,,
442,,Do It To It,2021-08-20,ACRAZE,False,Do It To It,Beast Mode,,,,,,,
443,,Impossible (feat. John Martin),2021-06-04,David Guetta,False,Impossible (feat. John Martin),Beast Mode,,,,,,,
444,,Lifetime,2021-07-19,Swedish House Mafia,False,Lifetime (with Ty Dolla $ign & 070 Shake),Beast Mode,,,,,,,
445,,I Wish (feat. Mabel),2021-10-29,Joel Corry,False,I Wish (feat. Mabel),Beast Mode,,,,,,,
446,,Hear Me Say,2021-05-28,Jonas Blue,False,Hear Me Say,Beast Mode,,,,,,,
447,,Legends Never Die,2020-07-10,Juice WRLD,True,Come & Go (with Marshmello),Beast Mode,,,,,,,
448,,Bulletproof,2021-05-21,La Roux,False,Bulletproof,Beast Mode,,,,,,,
449,,Follow Me,2021-12-10,Sam Feldt,False,Follow Me,Beast Mode,,,,,,,
450,,Together,2020-11-13,SIDEPIECE,False,Together,Beast Mode,,,,,,,
451,,Heartbreak Anthem (with David Guetta & Little Mix),2021-05-20,Galantis,False,Heartbreak Anthem (with David Guetta & Little Mix),Beast Mode,,,,,,,
452,,You Got The Love,2021-08-27,Never Sleeps,False,You Got The Love,Beast Mode,,,,,,,
453,,Run,2021-05-05,OneRepublic,False,Run,Beast Mode,,,,,,,
454,,HOLIDAY,2020-11-13,Lil Nas X,True,HOLIDAY,Beast Mode,,,,,,,
455,,Pressure (feat. Tove Lo),2021-02-05,Martin Garrix,False,Pressure (feat. Tove Lo),Beast Mode,,,,,,,
456,,Big (feat. Gunna),2021-02-11,Rita Ora,False,Big (feat. Gunna),Beast Mode,,,,,,,
457,,Deep End (SIDEPIECE Remix),2020-10-16,John Summit,False,Deep End - SIDEPIECE Remix,Beast Mode,,,,,,,
458,,RAPSTAR,2021-04-09,Polo G,True,RAPSTAR,Beast Mode,,,,,,,
459,,Heart On My Sleeve,2020-06-26,GATTÜSO,False,Heart On My Sleeve,Beast Mode,,,,,,,
460,,Your Body,2021-07-16,Valentino Khan,False,Your Body,Beast Mode,,,,,,,
461,,Wasted Love (feat. Lagique),2021-01-08,Ofenbach,False,Wasted Love (feat. Lagique),Beast Mode,,,,,,,
462,,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,Riton,False,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Beast Mode,,,,,,,
463,,Switch Back,2020-07-03,Quintino,False,Switch Back,Beast Mode,,,,,,,
464,,Miss You,2021-09-03,SLANDER,False,Miss You,Beast Mode,,,,,,,
465,,Up All Night (feat. Afrojack),2020-10-09,VINAI,False,Up All Night (feat. Afrojack),Beast Mode,,,,,,,
466,,Alive,2021-06-30,Zeds Dead,False,Alive,Beast Mode,,,,,,,
467,,Sacrifice,2021-03-05,Bebe Rexha,False,Sacrifice,Beast Mode,,,,,,,
468,,Where The Lights Are Low,2021-01-22,Toby Romeo,False,Where The Lights Are Low,Beast Mode,,,,,,,
469,,One More Day (with Chandler Leighton),2021-03-26,Jason Ross,False,One More Day (with Chandler Leighton),Beast Mode,,,,,,,
470,,Used to Be (Rasster Remix),2020-09-04,GASHI,True,Used to Be (Rasster Remix),Beast Mode,,,,,,,
471,,Like Gold,2020-10-30,Loud Luxury,False,Like Gold,Beast Mode,,,,,,,
472,,Sad Songs (feat. L Devine),2020-10-30,Route 94,False,Sad Songs (feat. L Devine),Beast Mode,,,,,,,
473,,Kill Me Better,2020-10-30,Don Diablo,False,Kill Me Better,Beast Mode,,,,,,,
474,,Closer (feat. Lilly Ahlberg),2021-04-30,Sonny Fodera,False,Closer (feat. Lilly Ahlberg),Beast Mode,,,,,,,
475,,Detroit 2,2020-09-04,Big Sean,True,Wolves (feat. Post Malone),Beast Mode,,,,,,,
476,,Take Control,2021-03-05,KREAM,False,Take Control,Beast Mode,,,,,,,
477,,Life After You,2020-07-31,Sunnery James & Ryan Marciano,False,Life After You,Beast Mode,,,,,,,
478,,One Night Away,2021-06-04,ARTY,False,One Night Away,Beast Mode,,,,,,,
479,,Love Again (feat. Alida),2021-02-05,Alok,False,Love Again (feat. Alida),Beast Mode,,,,,,,
480,,No Pain No Gain,2020-12-04,BODYWORX,False,No Pain No Gain,Beast Mode,,,,,,,
481,,Distant Memory (with Timmy Trumpet x W&W),2021-03-12,R3HAB,False,Distant Memory (with Timmy Trumpet x W&W),Beast Mode,,,,,,,
482,,Hey Baby (feat. Gia Koka),2020-08-28,Imanbek,False,Hey Baby (feat. Gia Koka),Beast Mode,,,,,,,
483,,Nights Like This (PBH & Jack Remix),2020-08-14,Loud Luxury,False,Nights Like This - PBH & Jack Remix,Beast Mode,,,,,,,
484,,Streets (Remixes),2021-03-19,Doja Cat,True,Streets - DJ Sliink Remix,Beast Mode,,,,,,,
485,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,Are You a Kenzie or a Can't-zie?,Cinematic Music for studying and motivation,,,,,,,
486,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,"A Bat in the Rafters, Pt. 2",Cinematic Music for studying and motivation,,,,,,,
487,lanone2,The Dark Knight Rises,2012-08-29,Hans Zimmer,False,Mind If I Cut In?,Cinematic Music for studying and motivation,,,,,,,
488,lanone2,"Horizon Forbidden West, Volume 1 (Original Soundtrack)",2022-02-25,Joris de Man,False,Aloy's Theme - Forbidden West (feat. Julie Elven),Cinematic Music for studying and motivation,,,,,,,
489,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,All's Well That Ends Farewell,Cinematic Music for studying and motivation,,,,,,,
490,lanone2,The Wife (Original Motion Picture Soundtrack),2018-11-02,Jocelyn Pook,False,The Wife,Cinematic Music for studying and motivation,,,,,,,
491,lanone2,Poldark: Music from the TV Series (Deluxe Version),2016-09-16,Anne Dudley,False,Theme from Poldark,Cinematic Music for studying and motivation,,,,,,,
492,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,"Riddles, Riddles Everywhere",Cinematic Music for studying and motivation,,,,,,,
493,lanone2,Rogue One: A Star Wars Story (Original Motion Picture Soundtrack),2016-12-16,Michael Giacchino,False,The Imperial Suite,Cinematic Music for studying and motivation,,,,,,,
494,lanone2,The Book of Boba Fett: Vol. 2 (Chapters 5-7) [Original Soundtrack],2022-02-11,Joseph Shirley,False,Battle for Mos Espa,Cinematic Music for studying and motivation,,,,,,,
495,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,Highway to the Anger Zone,Cinematic Music for studying and motivation,,,,,,,
496,lanone2,Star Wars: The Rise of Skywalker (Original Motion Picture Soundtrack),2019-12-18,John Williams,False,The Rise of Skywalker,Cinematic Music for studying and motivation,,,,,,,
497,lanone2,"Horizon Forbidden West, Volume 1 (Original Soundtrack)",2022-02-25,Joris de Man,False,The World on Her Shoulders (feat. Julie Elven),Cinematic Music for studying and motivation,,,,,,,
498,lanone2,A Ghost Story (Original Soundtrack Album),2017,Daniel Hart,False,The Secret In The Wall,Cinematic Music for studying and motivation,,,,,,,
499,lanone2,Everybody's Gone to the Rapture (Original Soundtrack),2015-08-07,Jessica Curry,False,Finding the Pattern,Cinematic Music for studying and motivation,,,,,,,
500,lanone2,"Selmasongs (EU Version - Music From The Motion Picture Soundtrack ""Dancer In The Dark"")",2000-01-01,Björk,False,Overture,Cinematic Music for studying and motivation,,,,,,,
501,lanone2,Tales,2022-01-26,Jon Adamich,False,A Magical Journey,Cinematic Music for studying and motivation,,,,,,,
502,lanone2,The Batman Theme - Epic Version,2022-03-05,Samuel Kim,False,The Batman Theme - Epic Version,Cinematic Music for studying and motivation,,,,,,,
503,lanone2,Vikings: Valhalla (Music from the TV Series),2022-03-04,Trevor Morris,False,On our Knees,Cinematic Music for studying and motivation,,,,,,,
504,lanone2,What If...? (Episode 9) [Original Soundtrack],2021-10-08,Laura Karpman,False,Guardians,Cinematic Music for studying and motivation,,,,,,,
505,lanone2,Sound Of Cinema: The Film Music Of Hans Zimmer,2021-07-06,Hans Zimmer,False,Poisoned Chalice,Cinematic Music for studying and motivation,,,,,,,
506,lanone2,"The Lord of the Rings: The Council of Elrond ""Aniron"" (Theme for Aragorn and Arwen)",2020-06-26,Howard Shore,False,"The Lord of the Rings: The Council of Elrond ""Aniron"" (Theme for Aragorn and Arwen)",Cinematic Music for studying and motivation,,,,,,,
507,lanone2,Sound Of Cinema: The Film Music Of Hans Zimmer,2021-07-06,Hans Zimmer,False,Beneath Alrischa,Cinematic Music for studying and motivation,,,,,,,
508,lanone2,Dune (Original Motion Picture Soundtrack),2021-09-17,Hans Zimmer,False,Ripples in the Sand,Cinematic Music for studying and motivation,,,,,,,
509,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,Moving in for the Gil,Cinematic Music for studying and motivation,,,,,,,
510,lanone2,The Batman (Original Motion Picture Soundtrack),2022-02-24,Michael Giacchino,False,"A Bat in the Rafters, Pt. 1",Cinematic Music for studying and motivation,,,,,,,
511,lanone2,Greyhound (Apple TV+ Original Motion Picture Soundtrack),2020-07-10,Blake Neely,False,Bring Hell Down From On High,Cinematic Music for studying and motivation,,,,,,,
512,lanone2,Tales,2022-01-26,Jon Adamich,False,Kiara's Tale,Cinematic Music for studying and motivation,,,,,,,
513,lanone2,Cataclysm,2022-02-25,Kim Planert,False,Cataclysm,Cinematic Music for studying and motivation,,,,,,,
514,lanone2,Caritas,2022-03-01,Peter Calandra,False,Caritas,Cinematic Music for studying and motivation,,,,,,,
515,lanone2,Kismet,2022-02-25,Rebecca Jean Rossi,False,Kismet - Extended,Cinematic Music for studying and motivation,,,,,,,
516,lanone2,Elegy for Piano,2021-12-10,Alessandro Ligi,False,Elegy for Piano,Cinematic Music for studying and motivation,,,,,,,
517,lanone2,Crystal Ball,2022-02-25,Victor Birkan,False,Crystal Ball,Cinematic Music for studying and motivation,,,,,,,
518,lanone2,Stories In Slow Light,2022-02-25,Richard Laurence,False,A Resolution - Strings,Cinematic Music for studying and motivation,,,,,,,
519,lanone2,Inspired,2021-06-01,Dave Eddy,False,Undercurrents,Cinematic Music for studying and motivation,,,,,,,
520,lanone2,"1883: Season 1, Vol. 2 (Original Series Soundtrack)",2022-02-18,Brian Tyler,False,Lightning Yellow Hair,Cinematic Music for studying and motivation,,,,,,,
521,lanone2,Hope,2022-02-11,Jan Ove Fjeld,False,Hope,Cinematic Music for studying and motivation,,,,,,,
522,lanone2,What If...? (Episode 4) [Original Soundtrack],2021-09-03,Laura Karpman,False,Whole Again,Cinematic Music for studying and motivation,,,,,,,
523,lanone2,Depart,2021-11-08,Kyle Preston,False,Depart,Cinematic Music for studying and motivation,,,,,,,
524,lanone2,Петя на моята Петя (Original Motion Picture Soundtrack),2022-01-21,George Strezov,False,The Wall,Cinematic Music for studying and motivation,,,,,,,
525,lanone2,Carpe Noctem,2018-08-02,Peter Calandra,False,Agnus Dei (Lamb of God),Cinematic Music for studying and motivation,,,,,,,
526,lanone2,"The Batman (from ""The Batman"")",2022-01-21,Michael Giacchino,False,The Batman,Cinematic Music for studying and motivation,,,,,,,
527,lanone2,The Empty Mirror,2022-01-21,Richard Laurence,False,The Empty Mirror,Cinematic Music for studying and motivation,,,,,,,
528,lanone2,Walking Next To You,2022-01-28,Rebecca Jean Rossi,False,Walking Next To You,Cinematic Music for studying and motivation,,,,,,,
529,lanone2,The King's Man (Original Motion Picture Soundtrack),2021-12-22,Matthew Margeson,False,Lionheart,Cinematic Music for studying and motivation,,,,,,,
530,lanone2,Daughters,2022-01-21,Andrew Land,False,Daughters,Cinematic Music for studying and motivation,,,,,,,
531,lanone2,The Bell,2021-12-08,Eye of Melian,False,The Bell,Cinematic Music for studying and motivation,,,,,,,
532,lanone2,Soul Of Time,2022-02-17,Tore G Thomassen,False,Soul Of Time,Cinematic Music for studying and motivation,,,,,,,
533,lanone2,Seeking / Calling,2022-01-18,Fog Chaser,False,Seeking / Calling,Cinematic Music for studying and motivation,,,,,,,
534,lanone2,DREAMSTORM,2022-01-10,Marco Saviolo,False,Dreamlock,Cinematic Music for studying and motivation,,,,,,,
535,lanone2,Flourish,2021-06-30,George Strezov,False,Fata,Cinematic Music for studying and motivation,,,,,,,
536,lanone2,Sakna,2021-12-24,Klaus Sahm,False,Sakna,Cinematic Music for studying and motivation,,,,,,,
537,lanone2,Mystic Woods,2021-12-16,Pierre-Alexandre Monin,False,Summoning Circle,Cinematic Music for studying and motivation,,,,,,,
538,lanone2,What Should I Do With You?,2021-12-27,Victor Birkan,False,What Should I Do With You?,Cinematic Music for studying and motivation,,,,,,,
539,lanone2,Waves,2022-01-07,Becky Ainge,False,Waves,Cinematic Music for studying and motivation,,,,,,,
540,lanone2,Polarized,2020-12-02,Samer Fanek,False,Wishful Thinking (Piano Solo),Cinematic Music for studying and motivation,,,,,,,
541,lanone2,(Im)Permanence of Memory,2021-12-26,Edwin Aldin,False,(Im)Permanence of Memory,Cinematic Music for studying and motivation,,,,,,,
542,lanone2,Gears 5 (Original Soundtrack),2019-09-06,Ramin Djawadi,False,The Truth,Cinematic Music for studying and motivation,,,,,,,
543,lanone2,War Horse,2011-11-18,John Williams,False,"Ruined Crop, and Going to War",Cinematic Music for studying and motivation,,,,,,,
544,lanone2,The Da Vinci Code,2006-01-01,Hans Zimmer,False,The Citrine Cross,Cinematic Music for studying and motivation,,,,,,,
545,lanone2,The Tomorrow War (Amazon Original Motion Picture Soundtrack),2021-07-02,Lorne Balfe,False,Dan Forester,Cinematic Music for studying and motivation,,,,,,,
546,lanone2,Amelie from Montmartre (Original SoundTrack),2001-04-23,Yann Tiersen,False,Comptine d'un autre été : la démarche,Cinematic Music for studying and motivation,,,,,,,
547,lanone2,Harry Potter and the Prisoner of Azkaban / Original Motion Picture Soundtrack,2004-05-25,John Williams,False,Buckbeak's Flight,Cinematic Music for studying and motivation,,,,,,,
548,lanone2,Continuum,2018-02-13,Piotr Wiese,False,Waltz About Her,Cinematic Music for studying and motivation,,,,,,,
549,lanone2,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,2001-10-30,John Williams,False,Hedwig's Theme,Cinematic Music for studying and motivation,,,,,,,
550,lanone2,Game Of Thrones: Season 8 (Music from the HBO Series),2019-05-19,Ramin Djawadi,False,The Night King,Cinematic Music for studying and motivation,,,,,,,
551,lanone2,"Deserts And Grasslands (Episode 5 / Soundtrack From The Netflix Original Series ""Our Planet"")",2019-04-05,Steven Price,False,The Ocean Returns The Favour,Cinematic Music for studying and motivation,,,,,,,
552,lanone2,Pacific Rim (Original Motion Picture Soundtrack),2013-07-26,Ramin Djawadi,False,Canceling The Apocalypse,Cinematic Music for studying and motivation,,,,,,,
553,lanone2,Heaven's Vault,2019-06-03,Phil Servati,False,Heaven's Vault,Cinematic Music for studying and motivation,,,,,,,
554,lanone2,Star Wars: The Rise of Skywalker Epic Tribute,2019-11-30,Samuel Kim,False,Rey's Theme,Cinematic Music for studying and motivation,,,,,,,
555,lanone2,Ghost of Tsushima (Music from the Video Game),2020-07-17,Ilan Eshkeri,False,Jin Sakai,Cinematic Music for studying and motivation,,,,,,,
556,lanone2,Another World,2020-08-28,Niklas Wagner,False,Another World,Cinematic Music for studying and motivation,,,,,,,
557,lanone2,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",2015-02-10,Bear McCreary,False,Dance of the Druids (feat. Raya Yarbrough),Cinematic Music for studying and motivation,,,,,,,
558,lanone2,Mission Control: The Unsung Heroes of Apollo (Original Motion Picture Soundtrack),2019-04-19,Chris Roe,False,Problem Solving,Cinematic Music for studying and motivation,,,,,,,
559,lanone2,How To Train Your Dragon (Music From The Motion Picture),2010-01-01,John Powell,False,Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,Cinematic Music for studying and motivation,,,,,,,
560,lanone2,Life,2017-09-22,Richard Canavan,False,Now or Never,Cinematic Music for studying and motivation,,,,,,,
561,lanone2,Transformers: Age of Extinction (Music from the Motion Picture) - EP,2014-06-30,Steve Jablonsky,False,Autobots Reunite,Cinematic Music for studying and motivation,,,,,,,
562,lanone2,Live In Prague,2017-11-03,Hans Zimmer,False,Journey To The Line - Live / From The Thin Red Line,Cinematic Music for studying and motivation,,,,,,,
563,lanone2,The Mandalorian: Chapter 1 (Original Score),2019-11-12,Ludwig Goransson,False,The Mandalorian,Cinematic Music for studying and motivation,,,,,,,
564,lanone2,Sharks Don't Sleep,2019-12-04,Dean Valentine,False,Sharks Don't Sleep,Cinematic Music for studying and motivation,,,,,,,
565,lanone2,Birth [Bonus Tracks Version],2016-03-11,Dardust,False,Birth - Acoustic Version,Cinematic Music for studying and motivation,,,,,,,
566,lanone2,Freud (Original Motion Picture Soundtrack),2020-03-23,Stefan Will,False,Deepest Desire,Cinematic Music for studying and motivation,,,,,,,
567,lanone2,Adore,2019-03-15,Carlos Hof,False,Secrets Of,Cinematic Music for studying and motivation,,,,,,,
568,lanone2,Transformers Prime (Music from the Animated Series),2012-03-06,Brian Tyler,False,Transformers Prime,Cinematic Music for studying and motivation,,,,,,,
569,lanone2,The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),2001-11-19,Howard Shore,False,"The Breaking of the Fellowship (feat. ""In Dreams"")",Cinematic Music for studying and motivation,,,,,,,
570,lanone2,Reverie,2019-01-11,Thomas Farnon,False,Transcendence,Cinematic Music for studying and motivation,,,,,,,
571,lanone2,Mad Max: Fury Road (Original Motion Picture Soundtrack),2015-05-12,Junkie XL,False,Brothers In Arms,Cinematic Music for studying and motivation,,,,,,,
572,lanone2,No Time To Die (Original Motion Picture Soundtrack),2021-10-01,Hans Zimmer,False,Final Ascent,Cinematic Music for studying and motivation,,,,,,,
573,lanone2,Greyhound (Apple TV+ Original Motion Picture Soundtrack),2020-07-10,Blake Neely,False,But At What Cost?,Cinematic Music for studying and motivation,,,,,,,
574,lanone2,Forgotten Odes,2020-04-07,Eternal Eclipse,False,Hidden Machinations,Cinematic Music for studying and motivation,,,,,,,
575,lanone2,Arcane League of Legends (Original Score from Act 2 of the Animated Series),2021-11-08,Arcane,False,A Bicentennial,Cinematic Music for studying and motivation,,,,,,,
576,lanone2,Call of Duty: Modern Warfare 2 (Original Game Score),2010-06-01,Hans Zimmer,False,Seige,Cinematic Music for studying and motivation,,,,,,,
577,lanone2,Arcane League of Legends (Original Score from Act 1 of the Animated Series),2021-11-01,Arcane,False,You're Stronger Than You Think,Cinematic Music for studying and motivation,,,,,,,
578,lanone2,Schumacher (Original Soundtrack from the Documentary),2021-09-15,Christian Wilckens,False,Golden Ages (The Ferrari Years),Cinematic Music for studying and motivation,,,,,,,
579,lanone2,Deviation,2017-10-25,Mimis Nikolopoulos,False,Trip Song,Cinematic Music for studying and motivation,,,,,,,
580,lanone2,Images of Blue Memories,2020-11-29,Thanos Papadellis,False,Sailing to the Land of Light,Cinematic Music for studying and motivation,,,,,,,
581,lanone2,Sea Energise,2020-08-03,Julia Thomsen,False,Blended,Cinematic Music for studying and motivation,,,,,,,
582,lanone2,"Coastal Seas (Episode 4 / Soundtrack From The Netflix Original Series ""Our Planet"")",2019-04-05,Steven Price,False,Great Rolling Waves,Cinematic Music for studying and motivation,,,,,,,
583,lanone2,Zack Snyder's Justice League (Original Motion Picture Soundtrack),2021-03-18,Junkie XL,False,Cyborg Becoming / Human All Too Human,Cinematic Music for studying and motivation,,,,,,,
584,lanone2,Call of Duty®: Modern Warfare (Original Game Soundtrack),2019-10-18,Sarah Schachner,False,Modern Warfare Main Theme,Cinematic Music for studying and motivation,,,,,,,
585,,I GUESS I'M IN LOVE,2021-08-20,Clinton Kane,False,I GUESS I'M IN LOVE,Chill Hits,,,,,,,
586,,evermore,2020-12-11,Taylor Swift,False,willow,Chill Hits,,,,,,,
587,,Butterflies,2021-06-25,MAX,False,Butterflies,Chill Hits,,,,,,,
588,,It's Ok If You Forget Me,2020-09-18,Astrid S,False,It's Ok If You Forget Me,Chill Hits,,,,,,,
589,,Easy On Me,2021-10-14,Adele,False,Easy On Me,Chill Hits,,,,,,,
590,,It'll Be Okay,2021-12-01,Shawn Mendes,False,It'll Be Okay,Chill Hits,,,,,,,
591,,this is how you fall in love,2021-01-15,Jeremy Zucker,False,this is how you fall in love,Chill Hits,,,,,,,
592,,Inner Monologue Part 1,2019-01-24,Julia Michaels,False,What A Time (feat. Niall Horan),Chill Hits,,,,,,,
593,,What Other People Say,2021-02-04,Sam Fischer,True,What Other People Say,Chill Hits,,,,,,,
594,,dancing in the kitchen,2021-06-25,LANY,False,dancing in the kitchen,Chill Hits,,,,,,,
595,,drivers license,2021-01-08,Olivia Rodrigo,True,drivers license,Chill Hits,,,,,,,
596,,Remember That Night?,2020-11-06,Sara Kays,False,Remember That Night?,Chill Hits,,,,,,,
597,,Unlearn (with Gracie Abrams),2021-03-24,benny blanco,True,Unlearn (with Gracie Abrams),Chill Hits,,,,,,,
598,,Red (Taylor's Version),2021-11-12,Taylor Swift,False,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Chill Hits,,,,,,,
599,,I Quit Drinking,2021-06-09,Kelsea Ballerini,False,I Quit Drinking,Chill Hits,,,,,,,
600,,GHOST TOWN,2021-10-15,Benson Boone,False,GHOST TOWN,Chill Hits,,,,,,,
601,,You Will Be Found (with Summer Walker) [From The “Dear Evan Hansen” Original Motion Picture Soundtrack],2021-09-17,Sam Smith,False,You Will Be Found (with Summer Walker) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,Chill Hits,,,,,,,
602,,If You Love Her,2020-09-30,Forest Blakk,False,If You Love Her,Chill Hits,,,,,,,
603,,The Joker And The Queen (feat. Taylor Swift),2022-02-11,Ed Sheeran,False,The Joker And The Queen (feat. Taylor Swift),Chill Hits,,,,,,,
604,,Music Of The Spheres,2021-10-15,Coldplay,False,Let Somebody Go,Chill Hits,,,,,,,
605,,Meant To Be,2021-10-06,Ber,False,Meant To Be,Chill Hits,,,,,,,
606,,feel like shit,2021-11-11,Tate McRae,True,feel like shit,Chill Hits,,,,,,,
607,,Line By Line (feat. Maren Morris),2021-01-13,JP Saxe,True,Line By Line (feat. Maren Morris),Chill Hits,,,,,,,
608,,WITHOUT YOU (with Miley Cyrus),2021-04-30,The Kid LAROI,True,WITHOUT YOU (with Miley Cyrus),Chill Hits,,,,,,,
609,,Monster,2020-11-20,Shawn Mendes,False,Monster (Shawn Mendes & Justin Bieber),Chill Hits,,,,,,,
610,,colorblind,2019-11-01,Mokita,False,colorblind,Chill Hits,,,,,,,
611,,Good Without,2021-03-26,Mimi Webb,False,Good Without,Chill Hits,,,,,,,
612,,=,2021-10-29,Ed Sheeran,False,First Times,Chill Hits,,,,,,,
613,,working,2021-06-17,Tate McRae,True,working,Chill Hits,,,,,,,
614,,For Tonight,2021-09-24,Giveon,False,For Tonight,Chill Hits,,,,,,,
615,,CHICKEN TENDIES,2021-02-19,Clinton Kane,False,CHICKEN TENDIES,Chill Hits,,,,,,,
616,,Fine Line,2019-12-13,Harry Styles,False,Falling,Chill Hits,,,,,,,
617,,Keep Your Head Up Princess,2021-10-12,Anson Seabra,False,Keep Your Head Up Princess,Chill Hits,,,,,,,
618,,The Good Times and The Bad Ones,2021-01-15,Why Don't We,False,Grey,Chill Hits,,,,,,,
619,,slower,2021-03-03,Tate McRae,False,slower,Chill Hits,,,,,,,
620,,Visiting Hours,2021-08-19,Ed Sheeran,False,Visiting Hours,Chill Hits,,,,,,,
621,,mama's boy,2020-10-02,LANY,False,nobody else,Chill Hits,,,,,,,
622,,In The Meantime,2021-09-24,Alessia Cara,False,Best Days,Chill Hits,,,,,,,
623,,This City,2019-12-11,Sam Fischer,False,This City,Chill Hits,,,,,,,
624,,Sad Songs,2020-08-07,SHY Martin,False,Are you happy?,Chill Hits,,,,,,,
625,,folklore,2020-07-24,Taylor Swift,False,exile (feat. Bon Iver),Chill Hits,,,,,,,
626,,i don't want to watch the world end with someone else,2020-05-08,Clinton Kane,False,i don't want to watch the world end with someone else,Chill Hits,,,,,,,
627,,you broke me first,2020-04-17,Tate McRae,False,you broke me first,Chill Hits,,,,,,,
628,,"Hey Stupid, I Love You",2020-06-25,JP Saxe,False,"Hey Stupid, I Love You",Chill Hits,,,,,,,
629,,Perfectly Imperfect,2020-08-14,Declan J Donovan,False,Perfectly Imperfect,Chill Hits,,,,,,,
630,,The Prelude,2020-07-17,Pink Sweat$,False,At My Worst,Chill Hits,,,,,,,
631,,Paper Planes,2020-03-13,Elina,False,Paper Planes,Chill Hits,,,,,,,
632,,the author,2020-09-18,Luz,False,the author,Chill Hits,,,,,,,
633,,Lost,2020-11-06,Blake Rose,False,Lost,Chill Hits,,,,,,,
634,,Afterglow,2020-12-21,Ed Sheeran,False,Afterglow,Chill Hits,,,,,,,
635,,Slow,2020-01-10,SHY Martin,False,Slow,Chill Hits,,,,,,,
636,,r u ok,2020-12-10,Tate McRae,True,r u ok,Chill Hits,,,,,,,
637,,Her,2020-03-22,Anne-Marie,False,Her,Chill Hits,,,,,,,
638,,If the World Was Ending (feat. Julia Michaels),2019-10-17,JP Saxe,False,If the World Was Ending (feat. Julia Michaels),Chill Hits,,,,,,,
639,,Holy,2020-09-18,Justin Bieber,False,Holy (feat. Chance The Rapper),Chill Hits,,,,,,,
640,,Gone,2020-02-07,Blake Rose,False,Gone,Chill Hits,,,,,,,
641,,Like No One Does,2020-04-03,Jake Scott,False,Like No One Does,Chill Hits,,,,,,,
642,,Walked Through Hell,2020-11-20,Anson Seabra,False,Walked Through Hell,Chill Hits,,,,,,,
643,,JORDI (Deluxe),2021-06-11,Maroon 5,False,Lost,Chill Hits,,,,,,,
644,,SOUR,2021-05-21,Olivia Rodrigo,False,traitor,Chill Hits,,,,,,,
645,,Happy For You,2021-05-14,Lukas Graham,False,Happy For You,Chill Hits,,,,,,,
646,,Lonely (with benny blanco),2020-10-16,Justin Bieber,True,Lonely (with benny blanco),Chill Hits,,,,,,,
647,,A Little Bit Yours,2020-09-02,JP Saxe,False,A Little Bit Yours,Chill Hits,,,,,,,
648,,Lovely,2019-11-15,Fly By Midnight,False,Lovely,Chill Hits,,,,,,,
649,,Plastic Hearts,2020-11-27,Miley Cyrus,False,Angels Like You,Chill Hits,,,,,,,
650,,New Normal,2021-07-21,Khalid,False,New Normal,Chill Hits,,,,,,,
651,,Stuck with U,2020-05-08,Ariana Grande,False,Stuck with U (with Justin Bieber),Chill Hits,,,,,,,
652,,Cry with you,2021-08-20,Jeremy Zucker,True,Cry with you,Chill Hits,,,,,,,
653,,if we never met,2019-04-26,John K,False,if we never met,Chill Hits,,,,,,,
654,,Forever Young,2020-05-01,Boy In Space,False,Forever Young,Chill Hits,,,,,,,
